Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume MXN
1531699200.0,2018-07-16,ETHMXN,8489.97,8950,8400,8950,617.05,5395614.35
1531612800.0,2018-07-15,ETHMXN,8297.38,8600.01,8205,8489.97,254.87,2151561.75
1531526400.0,2018-07-14,ETHMXN,8239.99,8329.99,8100,8297.38,177.51,1461000.18
1531440000.0,2018-07-13,ETHMXN,8150,8386.76,8100,8239.99,340.65,2801240.31
1531353600.0,2018-07-12,ETHMXN,8449.99,8639.99,8006,8150,402.65,3299057.6
1531267200.0,2018-07-11,ETHMXN,8439.83,8582.74,8250,8449.99,517.34,4323225.98
1531180800.0,2018-07-10,ETHMXN,8980,9090,8159.5,8439.83,327.25,2775245.78
1531094400.0,2018-07-09,ETHMXN,9126,9223,8910.51,8980,138.73,1250459.9
1531008000.0,2018-07-08,ETHMXN,9133,9250,8970,9126,124.63,1139359.59
1530921600.0,2018-07-07,ETHMXN,8852.16,9133,8730.02,9133,96.07,858021.47
1530835200.0,2018-07-06,ETHMXN,8990.9,9044.03,8668.01,8852.16,196.29,1740808.7
1530748800.0,2018-07-05,ETHMXN,9018.01,9199.99,8756,8990.9,212.34,1906028.27
1530662400.0,2018-07-04,ETHMXN,9059.27,9225,8640,9018.01,395.54,3559009.07
1530576000.0,2018-07-03,ETHMXN,9359,9489.99,8803.01,9059.27,255.28,2332139.99
1530489600.0,2018-07-02,ETHMXN,8750.03,9450,8600,9359,502.99,4622106.49
1530403200.0,2018-07-01,ETHMXN,8850,8962,8650.01,8750.03,139.35,1227583.41
1530316800.0,2018-06-30,ETHMXN,8640.12,9060,8552.58,8850,543.96,4804846.0
1530230400.0,2018-06-29,ETHMXN,8400,8797,8010.03,8640.12,814.52,6686415.58
1530144000.0,2018-06-28,ETHMXN,9005,9060,8101,8400,468.44,4046809.21
1530057600.0,2018-06-27,ETHMXN,8680,9042.93,8460,9005,511.46,4466441.21
1529971200.0,2018-06-26,ETHMXN,9300.01,9388.99,8650,8680,341.27,3067280.47
1529884800.0,2018-06-25,ETHMXN,9070.51,9590,8999,9300.01,386.36,3600785.35
1529798400.0,2018-06-24,ETHMXN,9649.97,9650,8501,9070.51,621.41,5539082.93
1529712000.0,2018-06-23,ETHMXN,9380,9748,9100,9649.97,302.15,2838298.55
1529625600.0,2018-06-22,ETHMXN,10788.74,10799.98,9112,9380,790.96,7654913.29
1529539200.0,2018-06-21,ETHMXN,10896,11045.09,10501.09,10788.74,368.93,3969687.93
1529452800.0,2018-06-20,ETHMXN,11084.01,137505.2,10600.01,10896,330.28,3573441.19
1529366400.0,2018-06-19,ETHMXN,10663,11200,10540.02,11084.01,373.34,4062591.59
1529280000.0,2018-06-18,ETHMXN,10304,10750,10193.01,10663,452.26,4743825.39
1529193600.0,2018-06-17,ETHMXN,10160.03,10498.61,10157.76,10304,90.56,932700.77
1529107200.0,2018-06-16,ETHMXN,10100,10440,10001.03,10160.03,370.07,3771660.67
1529020800.0,2018-06-15,ETHMXN,10853.17,10930,10000,10100,519.1,5444529.79
1528934400.0,2018-06-14,ETHMXN,9792.35,11099.99,9649,10853.17,668.2,7055995.08
1528848000.0,2018-06-13,ETHMXN,10450,10689.99,9351.02,9792.35,789.92,7746761.49
1528761600.0,2018-06-12,ETHMXN,11149,11249.99,10099.98,10450,597.3,6332847.41
1528675200.0,2018-06-11,ETHMXN,10951.05,11300,10525.01,11149,380.81,4124562.65
1528588800.0,2018-06-10,ETHMXN,11900,12024.45,10650,10951.05,414.72,4652215.34
1528502400.0,2018-06-09,ETHMXN,11820.09,12180,11820.02,11900,72.45,869172.0
1528416000.0,2018-06-08,ETHMXN,12060.02,12180,11818.01,11820.09,199.52,2394935.18
1528329600.0,2018-06-07,ETHMXN,12194.94,12369.99,11920.2,12060.02,354.94,4330150.69
1528243200.0,2018-06-06,ETHMXN,12199,12313.33,11818.01,12194.94,299.72,3619563.28
1528156800.0,2018-06-05,ETHMXN,11997.99,12396.68,11660,12199,489.66,5898166.09
1528070400.0,2018-06-04,ETHMXN,12172.62,12450,11600.01,11997.99,594.31,7121740.65
1527984000.0,2018-06-03,ETHMXN,11899,12500,11750.01,12172.62,555.7,6799169.77
1527897600.0,2018-06-02,ETHMXN,11500,11990,11300.01,11899,193.37,2259622.53
1527811200.0,2018-06-01,ETHMXN,11315.27,11719.54,11200.01,11500,290.33,3319361.75
1527724800.0,2018-05-31,ETHMXN,11247.19,11729.15,10950,11315.27,333.29,3798285.57
1527638400.0,2018-05-30,ETHMXN,11370.98,11550,10610,11247.19,324.92,3586227.45
1527552000.0,2018-05-29,ETHMXN,10077,11479.99,10050.01,11370.98,588.66,6428544.45
1527465600.0,2018-05-28,ETHMXN,11185,11397.98,10000,10077,611.94,6360340.58
1527379200.0,2018-05-27,ETHMXN,11556.99,11858.42,11001.01,11185,154.49,1740203.46
1527292800.0,2018-05-26,ETHMXN,11484,11900,11320,11556.99,143.64,1672733.95
1527206400.0,2018-05-25,ETHMXN,11933,12199.98,11300,11484,338.3,3947942.28
1527120000.0,2018-05-24,ETHMXN,11667.97,12395.95,11270,11933,446.82,5252167.35
1527033600.0,2018-05-23,ETHMXN,12801,13185.9,11170.07,11667.97,946.56,11417946.34
1526947200.0,2018-05-22,ETHMXN,13695,13839,12750,12801,457.09,6085735.87
1526860800.0,2018-05-21,ETHMXN,14049.19,14275.55,13500,13695,236.25,3256080.58
1526774400.0,2018-05-20,ETHMXN,13752.05,14300,13700.05,14049.19,394.49,5523357.01
1526688000.0,2018-05-19,ETHMXN,13948,14300,13610.01,13752.05,202.51,2842249.97
1526601600.0,2018-05-18,ETHMXN,13494.26,13948,13100,13948,372.96,5047802.94
1526515200.0,2018-05-17,ETHMXN,13789.03,14280,13200,13494.26,367.71,5098691.52
1526428800.0,2018-05-16,ETHMXN,13960,14100,13500,13789.03,345.08,4740009.37
1526342400.0,2018-05-15,ETHMXN,14106,14465,13852.16,13960,322.26,4544130.45
1526256000.0,2018-05-14,ETHMXN,14234.98,14499,13304.83,14106,378.25,5324614.74
1526169600.0,2018-05-13,ETHMXN,13365.63,14433.33,13163.01,14234.98,334.74,4661930.91
1526083200.0,2018-05-12,ETHMXN,13250,13796.77,12510,13365.63,377.08,4986307.49
1525996800.0,2018-05-11,ETHMXN,14010.01,14349.75,12905.01,13250,803.84,10857153.66
1525910400.0,2018-05-10,ETHMXN,14416.67,14800,14010,14010.01,413.34,5980404.06
1525824000.0,2018-05-09,ETHMXN,14488.96,14650,13900,14416.67,522.97,7502557.78
1525737600.0,2018-05-08,ETHMXN,14249.63,14560,13911,14488.96,572.19,8154868.54
1525651200.0,2018-05-07,ETHMXN,14295.18,14579.89,13100,14249.63,853.38,11843489.97
1525564800.0,2018-05-06,ETHMXN,14930,15279.98,14105.09,14295.18,364.68,5320142.78
1525478400.0,2018-05-05,ETHMXN,14425,15200,14420,14930,528.3,7879538.33
1525392000.0,2018-05-04,ETHMXN,14479.99,14859.99,14000,14425,706.93,10214329.16
1525305600.0,2018-05-03,ETHMXN,12900,14480,12709.03,14479.99,1566.12,21384705.99
1525219200.0,2018-05-02,ETHMXN,12456.14,12900,12403.44,12900,443.95,5656680.92
1525132800.0,2018-05-01,ETHMXN,12365,12700,11800,12456.14,347.95,4231680.13
1525046400.0,2018-04-30,ETHMXN,12651.15,12979.99,12365,12365,314.4,3981177.45
1524960000.0,2018-04-29,ETHMXN,12602.01,12979.99,12470,12651.15,223.27,2831873.25
1524873600.0,2018-04-28,ETHMXN,11998,12850,11998,12602.01,203.38,2558577.03
1524787200.0,2018-04-27,ETHMXN,12495,13044.86,11950,11998,423.17,5290142.65
1524700800.0,2018-04-26,ETHMXN,11546,12497,11150,12495,536.13,6388211.21
1524614400.0,2018-04-25,ETHMXN,13489.84,13489.84,10600.05,11546,1803.78,21422064.47
1524528000.0,2018-04-24,ETHMXN,12160,13605,12160,13489.84,997.88,13209876.06
1524441600.0,2018-04-23,ETHMXN,11499.95,12321.96,11402.01,12160,538.1,6489701.69
1524355200.0,2018-04-22,ETHMXN,11050.15,11959.85,10910.01,11499.95,344.92,4020181.93
1524268800.0,2018-04-21,ETHMXN,11400,11634.97,10521.92,11050.15,507.44,5630298.94
1524182400.0,2018-04-20,ETHMXN,10391,11649.67,10300,11400,1087.83,11930003.96
1524096000.0,2018-04-19,ETHMXN,9480,10500,9406.01,10391,782.04,7841490.18
1524009600.0,2018-04-18,ETHMXN,9140,9500,9100,9480,275.87,2565405.29
1523923200.0,2018-04-17,ETHMXN,9102.46,9357.5,9032.02,9140,389.9,3596024.14
1523836800.0,2018-04-16,ETHMXN,9650,9759.98,8950,9102.46,530.86,4905120.45
1523750400.0,2018-04-15,ETHMXN,9255,9674,9150,9650,386.96,3672591.63
1523664000.0,2018-04-14,ETHMXN,9147.87,9348.97,8830,9255,268.98,2446726.17
1523577600.0,2018-04-13,ETHMXN,9119.83,9698.8,8800.17,9147.87,1459.97,13584637.93
1523491200.0,2018-04-12,ETHMXN,7859.97,9149.99,7640,9119.83,1361.39,11448087.98
1523404800.0,2018-04-11,ETHMXN,7527.16,7860.49,7480,7859.97,415.83,3189225.01
1523318400.0,2018-04-10,ETHMXN,7342.97,7664.99,7205.37,7527.16,389.17,2899366.52
1523232000.0,2018-04-09,ETHMXN,7121.69,7800,7100,7342.97,662.96,4895112.61
1523145600.0,2018-04-08,ETHMXN,7119.49,7339.99,6953.5,7121.69,379.95,2726930.95
1523059200.0,2018-04-07,ETHMXN,6899.98,7200,6751.01,7119.49,923.17,6492758.74
1522972800.0,2018-04-06,ETHMXN,7030.01,7079.93,6709.02,6899.98,432.77,2968399.61
1522886400.0,2018-04-05,ETHMXN,6995,7147,6750.01,7030.01,412.06,2862009.89
1522800000.0,2018-04-04,ETHMXN,7575.01,7674.01,6800.01,6995,713.54,5085087.19
1522713600.0,2018-04-03,ETHMXN,7050,7699.97,7009,7575.01,644.32,4797490.71
1522627200.0,2018-04-02,ETHMXN,6761.06,7300,6761.06,7050,655.74,4630882.02
1522540800.0,2018-04-01,ETHMXN,7346.97,7355.62,6601.04,6761.06,393.78,2729435.52
1522454400.0,2018-03-31,ETHMXN,7100,7698.89,7001.09,7346.97,384.42,2839137.9
1522368000.0,2018-03-30,ETHMXN,7000,7300,6600,7100,720.09,5012289.36
1522281600.0,2018-03-29,ETHMXN,8250.17,8403.48,6800.33,7000,1739.36,12839806.87
1522195200.0,2018-03-28,ETHMXN,8400,8699.84,8206.7,8250.17,395.38,3317242.61
1522108800.0,2018-03-27,ETHMXN,9001.48,9148.2,8305.32,8400,820.14,7061797.7
1522022400.0,2018-03-26,ETHMXN,9900,9900,8552.01,9001.48,720.39,6514045.12
1521936000.0,2018-03-25,ETHMXN,9899.92,9999.97,9561.33,9900,278.9,2742343.11
1521849600.0,2018-03-24,ETHMXN,9900,10191.46,9700.99,9899.92,215.94,2148399.32
1521763200.0,2018-03-23,ETHMXN,10196.42,10196.42,9451.03,9900,381.43,3713560.71
1521676800.0,2018-03-22,ETHMXN,10316.32,10699,9800,10196.42,422.23,4278314.86
1521590400.0,2018-03-21,ETHMXN,10599.63,11200,10316.02,10316.32,744.97,7924057.22
1521504000.0,2018-03-20,ETHMXN,10400,10640,9915.09,10599.63,506.4,5255164.2
1521417600.0,2018-03-19,ETHMXN,10296.97,10650,9586.9,10400,827.63,8494117.28
1521331200.0,2018-03-18,ETHMXN,10314.68,10399.96,8462.54,10296.97,1954.97,18322748.94
1521244800.0,2018-03-17,ETHMXN,11261.16,11549.98,10209,10314.68,366.52,3967716.28
1521158400.0,2018-03-16,ETHMXN,11450,11780,11001,11261.16,536.01,6138951.14
1521072000.0,2018-03-15,ETHMXN,11500,11849.25,10581.99,11450,1135.06,12593194.81
1520985600.0,2018-03-14,ETHMXN,12880,13300,11000,11500,716.36,8530880.34
1520899200.0,2018-03-13,ETHMXN,13398,13499.91,12720,12880,333.73,4335379.53
1520812800.0,2018-03-12,ETHMXN,13839.13,13957.02,13000,13398,342.51,4554666.1
1520726400.0,2018-03-11,ETHMXN,13387.67,13959.38,12714.01,13839.13,219.94,2928474.04
1520640000.0,2018-03-10,ETHMXN,14090,14911.41,12970.39,13387.67,403.8,5638036.28
1520553600.0,2018-03-09,ETHMXN,13300,14100,11700.03,14090,1508.87,19287673.34
1520467200.0,2018-03-08,ETHMXN,14409.99,14989.35,13020,13300,603.78,8356270.19
1520380800.0,2018-03-07,ETHMXN,15729.51,15805,14100,14409.99,1052.19,15405829.76
1520294400.0,2018-03-06,ETHMXN,16099.97,16099.99,15100.01,15729.51,622.06,9686669.57
1520208000.0,2018-03-05,ETHMXN,16245.96,16349.99,15905,16099.97,301.06,4846765.34
1520121600.0,2018-03-04,ETHMXN,15931.03,16261.17,15775.05,16245.96,132.64,2120587.54
1520035200.0,2018-03-03,ETHMXN,16298.37,16301,15881.42,15931.03,297.03,4794179.61
1519948800.0,2018-03-02,ETHMXN,16170,16496.82,15857.16,16298.37,496.51,8024893.41
1519862400.0,2018-03-01,ETHMXN,16001,16500,15930.03,16170,350.07,5704380.17
1519776000.0,2018-02-28,ETHMXN,16350,16648.99,15810.21,16001,438.54,7171670.26
1519689600.0,2018-02-27,ETHMXN,16189.85,16699.83,15936.07,16350,280.39,4570344.69
1519603200.0,2018-02-26,ETHMXN,15529.59,16500,15502.18,16189.85,414.45,6673301.86
1519516800.0,2018-02-25,ETHMXN,15749,15900,15212.35,15529.59,109.19,1699861.51
1519430400.0,2018-02-24,ETHMXN,15803.16,16457.08,15100,15749,180.82,2854544.83
1519344000.0,2018-02-23,ETHMXN,15387.65,16600,14700,15803.16,510.97,8073531.27
1519257600.0,2018-02-22,ETHMXN,15838.97,16500,14600.01,15387.65,627.76,9739764.66
1519171200.0,2018-02-21,ETHMXN,16300,16692,14800.02,15838.97,1133.79,17755961.52
1519084800.0,2018-02-20,ETHMXN,17590,17800,15514.27,16300,836.07,14351235.07
1518998400.0,2018-02-19,ETHMXN,17884.85,17889,17350,17590,564.66,9927606.15
1518912000.0,2018-02-18,ETHMXN,18349,18489,17335.99,17884.85,353.71,6312822.53
1518825600.0,2018-02-17,ETHMXN,17739.97,18349,17513,18349,490.16,8852709.11
1518739200.0,2018-02-16,ETHMXN,17515,18245.76,17101,17739.97,851.26,14878127.03
1518652800.0,2018-02-15,ETHMXN,17322.06,18500,17100,17515,1055.42,18676918.38
1518566400.0,2018-02-14,ETHMXN,16198.96,17520,15900,17322.06,1030.54,17417083.14
1518480000.0,2018-02-13,ETHMXN,16320.15,16448,15800,16198.96,399.58,6446594.25
1518393600.0,2018-02-12,ETHMXN,15653,16540,15611,16320.15,501.8,8137012.12
1518307200.0,2018-02-11,ETHMXN,16495,17899,15000,15653,667.88,10621355.35
1518220800.0,2018-02-10,ETHMXN,16498.85,17370,15600.04,16495,919.92,15256555.05
1518134400.0,2018-02-09,ETHMXN,15610.03,16600,15210.02,16498.85,894.88,14351963.95
1518048000.0,2018-02-08,ETHMXN,14799,16135,14590,15610.03,635.16,9930670.28
1517961600.0,2018-02-07,ETHMXN,15050,17371.56,13410.23,14799,2080.19,32486114.75
1517875200.0,2018-02-06,ETHMXN,12500,15500,10111.02,15050,3471.02,45110090.21
1517788800.0,2018-02-05,ETHMXN,15935,16352,10625.02,12500,3756.44,48682701.51
1517702400.0,2018-02-04,ETHMXN,17879.16,18160,15001.03,15935,1314.61,21025067.25
1517616000.0,2018-02-03,ETHMXN,17479.98,18719.99,15501,17879.16,958.16,16737442.38
1517529600.0,2018-02-02,ETHMXN,18830,18840,13300,17479.98,3616.94,59255728.28
1517443200.0,2018-02-01,ETHMXN,20699,22050,17200,18830,2329.71,45421543.85
1517356800.0,2018-01-31,ETHMXN,20209,20900.02,19501,20699,884.97,17898941.55
1517270400.0,2018-01-30,ETHMXN,21919.15,22300,19595.78,20209,1644.78,34319564.38
1517184000.0,2018-01-29,ETHMXN,22900,23000,21600,21919.15,852.95,18853188.82
1517097600.0,2018-01-28,ETHMXN,20319.19,23000,20300,22900,942.2,20870365.12
1517011200.0,2018-01-27,ETHMXN,19479,20962.92,19370,20319.19,457.02,9236310.47
1516924800.0,2018-01-26,ETHMXN,19524.83,19979.84,19150.01,19479,848.2,16626355.9
1516838400.0,2018-01-25,ETHMXN,19490,20300,19050,19524.83,791.69,15653600.67
1516752000.0,2018-01-24,ETHMXN,18500.15,20200,18100,19490,989.58,18888351.77
1516665600.0,2018-01-23,ETHMXN,20803,20803,20803,20803,0.0,0.0
1516579200.0,2018-01-22,ETHMXN,20803,20803,20803,20803,0.0,0.0
1516492800.0,2018-01-21,ETHMXN,20803,20803,20803,20803,0.0,0.0
1516406400.0,2018-01-20,ETHMXN,20803,20803,20803,20803,0.0,0.0
1516320000.0,2018-01-19,ETHMXN,20750,21499,20000,20803,500.15,10264236.6
1516233600.0,2018-01-18,ETHMXN,20502,23900,19000,20750,3003.07,64241442.74
1516147200.0,2018-01-17,ETHMXN,21000,21997.1,13600,20502,5640.03,100177581.28
1516060800.0,2018-01-16,ETHMXN,26640.77,26998.96,17535.2,21000,5311.71,118686528.57
1515974400.0,2018-01-15,ETHMXN,29015.18,29498.97,26500,26640.77,1183.45,32892284.51
1515888000.0,2018-01-14,ETHMXN,28992.14,29198.99,27560.01,29015.18,865.23,24627459.3
1515801600.0,2018-01-13,ETHMXN,26699.33,29999,26202.27,28992.14,1639.03,46595716.93
1515715200.0,2018-01-12,ETHMXN,24750.23,26849,23300,26699.33,1471.94,37943570.6
1515628800.0,2018-01-11,ETHMXN,26700,28003.51,23101,24750.23,3413.34,87144361.84
1515542400.0,2018-01-10,ETHMXN,28002,31000.15,25600,26700,5188.46,148260957.96
1515456000.0,2018-01-09,ETHMXN,25900,28999.99,24499.97,28002,2894.52,77103717.41
1515369600.0,2018-01-08,ETHMXN,23926,26982.69,22000,25900,3219.1,80687070.97
1515283200.0,2018-01-07,ETHMXN,20802,23926,20750,23926,1092.18,24863930.95
1515196800.0,2018-01-06,ETHMXN,20800,21326.83,20104,20802,979.27,20371431.37
1515110400.0,2018-01-05,ETHMXN,20899.84,23000,20000,20800,2590.59,54427382.19
1515024000.0,2018-01-04,ETHMXN,19994.99,21200,19000,20899.84,2512.5,50709447.16
1514937600.0,2018-01-03,ETHMXN,18900.04,20000,18353.97,19994.99,2060.67,39327223.02
1514851200.0,2018-01-02,ETHMXN,17012,20000,17012,18900.04,3659.19,69757767.68
1514764800.0,2018-01-01,ETHMXN,16350,17500,16250,17012,1202.65,20569202.73
1514678400.0,2017-12-31,ETHMXN,15589.99,16501.1,15093.99,16350,1170.77,18828564.62
1514592000.0,2017-12-30,ETHMXN,15903.01,16400,14810,15589.99,1520.92,23619875.56
1514505600.0,2017-12-29,ETHMXN,15500,16400,15200,15903.01,2406.76,38074161.77
1514419200.0,2017-12-28,ETHMXN,15750,15900,14900,15500,1466.43,22404459.21
1514332800.0,2017-12-27,ETHMXN,16170,16400,15297.91,15750,1655.86,26229374.88
1514246400.0,2017-12-26,ETHMXN,15450,16200,15239.57,16170,1499.05,23718818.81
1514160000.0,2017-12-25,ETHMXN,14600,15750,14351.53,15450,1444.78,22016989.15
1514073600.0,2017-12-24,ETHMXN,14939.37,15288.96,13682.16,14600,1440.88,20710926.53
1513987200.0,2017-12-23,ETHMXN,13889.99,15589.95,13500,14939.37,1735.92,25714855.28
1513900800.0,2017-12-22,ETHMXN,16175.11,16400,9000.01,13889.99,6395.23,85641819.5
1513814400.0,2017-12-21,ETHMXN,17130,17180,14790,16175.11,3140.3,50985741.49
1513728000.0,2017-12-20,ETHMXN,17148.5,17399.83,15976.33,17130,3335.42,56075618.61
1513641600.0,2017-12-19,ETHMXN,15652.5,17500,15302,17148.5,4662.34,77480634.86
1513555200.0,2017-12-18,ETHMXN,14458.57,15800,13599,15652.5,3633.82,54123151.78
1513468800.0,2017-12-17,ETHMXN,13548.16,14500,13548.16,14458.57,999.46,14261725.87
1513382400.0,2017-12-16,ETHMXN,13997.99,14549.89,13501,13548.16,2790.91,39056506.98
1513296000.0,2017-12-15,ETHMXN,14094,14200,12629.1,13997.99,4507.25,61171037.58
1513209600.0,2017-12-14,ETHMXN,14988,15500,13500.02,14094,3162.45,44902359.59
1513123200.0,2017-12-13,ETHMXN,11979.97,15500,11500,14988,4634.87,60703960.67
1513036800.0,2017-12-12,ETHMXN,9942,11999,9400,11979.97,6178.31,67349380.33
1512950400.0,2017-12-11,ETHMXN,8630,10000,8560,9942,2284.93,21135853.64
1512864000.0,2017-12-10,ETHMXN,9567.5,9567.5,8410,8630,1258.66,11076188.78
1512777600.0,2017-12-09,ETHMXN,9346.52,11000,9110,9567.5,3872.8,38626414.6
1512691200.0,2017-12-08,ETHMXN,8390,9734.99,8110,9346.52,3774.33,33260245.28
1512604800.0,2017-12-07,ETHMXN,8548.85,8899,8060.01,8390,2711.67,23185217.47
1512518400.0,2017-12-06,ETHMXN,8786.4,9000,8501,8548.85,3019.64,26434113.79
1512432000.0,2017-12-05,ETHMXN,8875.63,8959,8600,8786.4,1207.0,10587838.2
1512345600.0,2017-12-04,ETHMXN,8800,8953,8650.04,8875.63,970.72,8548987.61
1512259200.0,2017-12-03,ETHMXN,8570,8949.99,8550,8800,905.76,7960384.4
1512172800.0,2017-12-02,ETHMXN,8700,8797,8550,8570,471.33,4080978.61
1512086400.0,2017-12-01,ETHMXN,8597.68,8798,8100.01,8700,1821.87,15571357.32
1512000000.0,2017-11-30,ETHMXN,8497.99,8830,8050,8597.68,3746.69,31553910.62
1511913600.0,2017-11-29,ETHMXN,8835.01,9449,8082,8497.99,4665.04,40802311.86
1511827200.0,2017-11-28,ETHMXN,9094.93,9100,8700,8835.01,1798.97,15958901.48
1511740800.0,2017-11-27,ETHMXN,8669.22,9100,8508,9094.93,2092.09,18521085.52
1511654400.0,2017-11-26,ETHMXN,8564,8700,8350,8669.22,1213.78,10291656.02
1511568000.0,2017-11-25,ETHMXN,8937,9000,8520.01,8564,2141.58,18793554.67
1511481600.0,2017-11-24,ETHMXN,7700,8950,7400,8937,3817.52,31540178.5
1511395200.0,2017-11-23,ETHMXN,6420,7991.14,6420,7700,2024.1,15779485.04
1511308800.0,2017-11-22,ETHMXN,6420,6420,6420,6420,0.0,0.0
1511222400.0,2017-11-21,ETHMXN,6420,6420,6420,6420,0.0,0.0
1511136000.0,2017-11-20,ETHMXN,6420,6420,6420,6420,0.0,0.0
1511049600.0,2017-11-19,ETHMXN,6420,6420,6420,6420,0.0,0.0
1510963200.0,2017-11-18,ETHMXN,6420,6420,6420,6420,0.0,0.0
1510876800.0,2017-11-17,ETHMXN,6420,6420,6420,6420,0.0,0.0
1510790400.0,2017-11-16,ETHMXN,6420,6420,6420,6420,0.0,0.0
1510704000.0,2017-11-15,ETHMXN,6548,6548,6271.01,6420,872.92,5594359.65
1510617600.0,2017-11-14,ETHMXN,6175.19,6549,6164,6548,2144.3,13690479.28
1510531200.0,2017-11-13,ETHMXN,6239.83,6350,6007.51,6175.19,1760.16,10926619.1
1510444800.0,2017-11-12,ETHMXN,6100.03,6349.56,5803,6239.83,2187.22,13502175.77
1510358400.0,2017-11-11,ETHMXN,6000,6387,5900,6100.03,1300.91,8015815.13
1510272000.0,2017-11-10,ETHMXN,6200,6399.98,5740.01,6000,1946.25,11723633.41
1510185600.0,2017-11-09,ETHMXN,5979.16,6400,5902,6200,1646.59,10220226.49
1510099200.0,2017-11-08,ETHMXN,5699.95,6106,5603.25,5979.16,2042.52,12110416.3
1510012800.0,2017-11-07,ETHMXN,5783,5866.96,5549.81,5699.95,1152.61,6561380.63
1509926400.0,2017-11-06,ETHMXN,5689.7,5891.71,5660,5783,954.1,5521538.96
1509840000.0,2017-11-05,ETHMXN,5721.1,5848.98,5650.83,5689.7,390.32,2238786.18
1509753600.0,2017-11-04,ETHMXN,5950.06,5995.98,5690,5721.1,385.93,2233919.71
1509667200.0,2017-11-03,ETHMXN,5549.03,6000,5460,5950.06,2115.71,12318957.5
1509580800.0,2017-11-02,ETHMXN,5700,5729.99,5400,5549.03,1826.06,10091570.87
1509494400.0,2017-11-01,ETHMXN,5859.99,5920,5625,5700,1756.35,10134551.92
1509408000.0,2017-10-31,ETHMXN,5818.86,5898.99,5720,5859.99,740.02,4303117.22
1509321600.0,2017-10-30,ETHMXN,5769.98,5854.99,5653.01,5818.86,618.47,3575262.85
1509235200.0,2017-10-29,ETHMXN,5650.08,5930,5650,5769.98,645.66,3723552.29
1509148800.0,2017-10-28,ETHMXN,5785.86,5787,5650,5650.08,265.19,1516021.46
1509062400.0,2017-10-27,ETHMXN,5701.21,5809.91,5638.99,5785.86,571.76,3272825.23
1508976000.0,2017-10-26,ETHMXN,5764.5,5799.99,5638.64,5701.21,362.03,2075460.9
1508889600.0,2017-10-25,ETHMXN,5883.89,5883.89,5610,5764.5,766.02,4377663.64
1508803200.0,2017-10-24,ETHMXN,5559,6000,5476,5883.89,1612.53,9425547.16
1508716800.0,2017-10-23,ETHMXN,5765.33,5765.33,5350,5559,1590.09,8773460.3
1508630400.0,2017-10-22,ETHMXN,5854.52,5870,5650,5765.33,438.14,2520945.6
1508544000.0,2017-10-21,ETHMXN,5841.74,5873.82,5605,5854.52,905.35,5183373.83
1508457600.0,2017-10-20,ETHMXN,5839.99,5899,5750,5841.74,886.05,5165711.14
1508371200.0,2017-10-19,ETHMXN,5855,5941.19,5709.01,5839.99,930.56,5404563.33
1508284800.0,2017-10-18,ETHMXN,6098.96,6098.96,5360.01,5855,2646.78,15123454.76
1508198400.0,2017-10-17,ETHMXN,6156,6199.94,5907.07,6098.96,1307.38,7918111.47
1508112000.0,2017-10-16,ETHMXN,6089,6350,6037.71,6156,1261.21,7873276.53
1508025600.0,2017-10-15,ETHMXN,6161.17,6161.17,5868.99,6089,1235.02,7431082.39
1507939200.0,2017-10-14,ETHMXN,6170,6339.99,6036,6161.17,834.52,5159385.61
1507852800.0,2017-10-13,ETHMXN,5670,6258,5429.88,6170,3589.51,21463492.52
1507766400.0,2017-10-12,ETHMXN,5655,5765,5595,5670,1570.31,8948030.33
1507680000.0,2017-10-11,ETHMXN,5618.72,5690,5529.01,5655,670.1,3766615.65
1507593600.0,2017-10-10,ETHMXN,5520,5685,5359.86,5618.72,1166.24,6476988.83
1507507200.0,2017-10-09,ETHMXN,5550,5570,5280,5520,1526.34,8282477.29
1507420800.0,2017-10-08,ETHMXN,5724.99,5724.99,5458.2,5550,512.81,2873481.41
1507334400.0,2017-10-07,ETHMXN,5670,5725,5575.13,5724.99,519.93,2947016.41
1507248000.0,2017-10-06,ETHMXN,5450,5670,5379.01,5670,912.07,5048549.78
1507161600.0,2017-10-05,ETHMXN,5399.99,5475.99,5300,5450,932.96,5017739.11
1507075200.0,2017-10-04,ETHMXN,5400,5460.88,5331.09,5399.99,488.69,2632193.87
1506988800.0,2017-10-03,ETHMXN,5439,5479.99,5264.01,5400,709.13,3808525.85
1506902400.0,2017-10-02,ETHMXN,5452,5496.61,5302.04,5439,747.32,4040094.5
1506816000.0,2017-10-01,ETHMXN,5434,5498.95,5350,5452,256.54,1386591.73
1506729600.0,2017-09-30,ETHMXN,5254.91,5539.99,5250,5434,632.75,3438901.92
1506643200.0,2017-09-29,ETHMXN,5496.96,5529,5005.23,5254.91,1331.87,6992709.04
1506556800.0,2017-09-28,ETHMXN,5550,5579.99,5320.02,5496.96,1024.81,5610615.55
1506470400.0,2017-09-27,ETHMXN,5121.01,5641.72,5121.01,5550,1352.64,7290858.01
1506384000.0,2017-09-26,ETHMXN,5210.01,5273,5105,5121.01,1252.67,6464287.76
1506297600.0,2017-09-25,ETHMXN,5150.83,5280.93,5050.25,5210.01,885.8,4613176.35
